Datum,28daysSmoothened,daysOfTrend
2020-02-19,13478.690714285713,12
2020-02-20,13486.279285714283,13
2020-02-21,13490.666428571427,0
2020-02-24,13476.485714285713,-1
2020-02-25,13453.666428571427,-2
2020-02-26,13426.83607142857,-3
2020-02-27,13384.640357142856,-4
2020-02-28,13325.1575,-5
2020-03-02,13265.947499999998,-6
2020-03-03,13215.839285714286,-7
2020-03-04,13164.089642857143,-8
2020-03-05,13119.087857142858,-9
2020-03-06,13055.451428571429,-10
2020-03-09,12958.309285714286,-11
2020-03-10,12862.536785714286,-12
2020-03-11,12771.705,-13
2020-03-12,12632.988571428572,-14
2020-03-13,12488.357857142855,-15
2020-03-16,12319.212142857143,-16
2020-03-17,12153.650714285715,-17
2020-03-18,11972.504285714285,-18
2020-03-19,11798.09,-19
2020-03-20,11630.272500000001,-20
2020-03-23,11451.392857142857,-21
2020-03-24,11306.933571428572,-22
2020-03-25,11168.721071428572,-23
2020-03-26,11033.61642857143,-24
2020-03-27,10889.021071428573,-25
2020-03-30,10747.127142857144,-26
2020-03-31,10613.978571428572,-27
2020-04-01,10469.886428571428,-28
2020-04-02,10346.157142857144,-29
2020-04-03,10229.560000000001,-30
2020-04-06,10133.141785714286,-31
2020-04-07,10061.328928571429,-32
2020-04-08,10005.705357142857,-33
2020-04-09,9959.522142857144,-34
2020-04-14,9913.492500000002,-35
2020-04-15,9847.494999999999,-36
2020-04-16,9788.81,-37
2020-04-17,9756.092499999999,0
2020-04-20,9757.909642857145,0
2020-04-21,9749.85107142857,-1
2020-04-22,9749.006428571429,0
2020-04-23,9797.315714285713,1
2020-04-24,9836.744642857144,2
2020-04-27,9905.235357142858,3
2020-04-28,9971.539999999999,4
2020-04-29,10066.755357142858,5
2020-04-30,10147.155714285715,6
2020-05-04,10202.078928571429,7
2020-05-05,10273.09,8
2020-05-06,10305.433928571427,9
2020-05-07,10337.041428571427,10
2020-05-08,10369.31,11
2020-05-11,10411.898214285715,12
2020-05-12,10447.738571428574,13
2020-05-13,10469.410714285714,14
2020-05-14,10497.706071428573,15
2020-05-15,10529.647142857142,16
2020-05-18,10584.400714285714,17
2020-05-19,10620.119285714285,18
2020-05-20,10651.083928571428,19
2020-05-21,10677.263928571429,20
2020-05-22,10695.447142857141,21
2020-05-25,10720.25857142857,22
2020-05-26,10764.004642857142,23
2020-05-27,10812.43857142857,24
2020-05-28,10853.701071428572,25
2020-05-29,10886.235,26
2020-06-02,10949.500357142857,27
2020-06-03,11023.512142857142,28
2020-06-04,11091.968214285715,29
2020-06-05,11181.667857142858,30
2020-06-08,11258.796428571428,31
2020-06-09,11323.880714285713,32
2020-06-10,11374.68142857143,33
2020-06-11,11414.27607142857,34
2020-06-12,11467.221785714286,35
2020-06-15,11509.432142857142,36
2020-06-16,11570.484285714288,37
2020-06-17,11628.443928571429,38
2020-06-18,11677.624285714288,39
2020-06-19,11731.401785714286,40
2020-06-22,11782.954285714284,41
2020-06-23,11853.707857142857,42
2020-06-24,11916.455,43
2020-06-25,11977.622857142856,44
2020-06-26,12014.427142857143,45
2020-06-29,12055.742500000002,46
2020-06-30,12094.571785714286,47
2020-07-01,12137.237500000001,48
2020-07-02,12192.044285714286,49
2020-07-03,12232.647857142858,50
2020-07-06,12276.533571428572,51
2020-07-07,12310.787500000002,52
2020-07-08,12336.276071428572,53
2020-07-09,12368.512142857142,54
2020-07-10,12390.384642857143,55
2020-07-13,12401.549285714285,56
2020-07-14,12411.077857142858,57
2020-07-15,12414.052857142857,58
2020-07-16,12416.030714285715,59
2020-07-17,12426.802857142859,60
2020-07-20,12445.25857142857,61
2020-07-21,12488.170714285716,62
2020-07-22,12529.419642857143,63
2020-07-23,12571.992499999998,64
2020-07-24,12590.649642857143,65
2020-07-27,12606.953928571429,66
2020-07-28,12626.730714285713,67
2020-07-29,12644.284285714284,68
2020-07-30,12648.451428571429,0
2020-07-31,12640.937142857143,0
2020-08-03,12660.68857142857,1
2020-08-04,12675.795714285714,2
2020-08-05,12696.18357142857,3
2020-08-06,12709.025,4
2020-08-07,12722.023214285715,5
2020-08-10,12737.271785714285,6
2020-08-11,12749.358571428573,7
2020-08-12,12768.303214285714,8
2020-08-13,12777.598214285714,9
2020-08-14,12787.760357142857,10
2020-08-17,12802.969285714284,11
2020-08-18,12816.98,12
2020-08-19,12829.252142857144,13
2020-08-20,12830.324642857144,14
2020-08-21,12832.733214285714,15
2020-08-24,12837.574642857142,16
2020-08-25,12844.240714285716,17
2020-08-26,12853.902857142855,18
2020-08-27,12855.66857142857,0
2020-08-28,12850.717499999999,-1
2020-08-31,12845.04357142857,-2
2020-09-01,12840.43142857143,0
2020-09-02,12854.908928571429,1
2020-09-03,12862.734285714285,2
2020-09-04,12862.997857142856,3
2020-09-07,12872.927142857143,4
2020-09-08,12893.951428571429,5
2020-09-09,12926.94607142857,6
2020-09-10,12947.014285714287,7
2020-09-11,12968.513214285716,8
2020-09-14,12987.563571428573,9
2020-09-15,13009.920357142855,10
2020-09-16,13030.652142857143,11
2020-09-17,13049.244642857142,12
2020-09-18,13055.293214285713,0
2020-09-21,13036.857857142855,-1
2020-09-22,13022.596428571429,-2
2020-09-23,13013.36892857143,-3
2020-09-24,13002.151428571427,-4
2020-09-25,12987.417142857143,-5
2020-09-28,12983.615,-6
2020-09-29,12983.465714285714,-7
2020-09-30,12983.320357142858,-8
2020-10-01,12971.328571428572,-9
2020-10-02,12958.022142857142,-10
2020-10-05,12945.099285714286,-11
2020-10-06,12938.301428571429,-12
2020-10-07,12934.564642857144,0
2020-10-08,12938.022857142858,1
2020-10-09,12940.772142857142,0
2020-10-12,12937.02142857143,-1
2020-10-13,12935.636428571428,0
2020-10-14,12942.257857142858,0
2020-10-15,12928.096071428572,-1
2020-10-16,12925.976785714285,-2
2020-10-19,12912.314285714285,-3
2020-10-20,12895.459285714285,-4
2020-10-21,12872.416428571427,-5
2020-10-22,12849.180714285714,-6
2020-10-23,12828.755000000001,-7
2020-10-26,12790.248214285715,-8
2020-10-27,12749.371428571429,-9
2020-10-28,12693.809285714287,-10
2020-10-29,12660.081785714287,-11
2020-10-30,12623.013571428572,-12
2020-11-02,12592.488928571429,-13
2020-11-03,12574.003571428571,-14
2020-11-04,12568.825714285715,-15
2020-11-05,12558.012142857144,-16
2020-11-06,12545.662142857143,0
2020-11-09,12557.634999999998,1
2020-11-10,12573.075714285715,2
2020-11-11,12591.902142857141,3
2020-11-12,12599.925,4
2020-11-13,12606.02142857143,5
2020-11-16,12613.522857142858,6
2020-11-17,12616.782142857142,7
2020-11-18,12622.162857142857,0
2020-11-19,12620.296785714285,0
2020-11-20,12624.520357142857,1
2020-11-23,12628.052857142857,2
2020-11-24,12649.0775,3
2020-11-25,12662.677857142857,4
2020-11-26,12678.103214285715,5
2020-11-27,12699.486428571428,6
2020-11-30,12725.683571428572,7
2020-12-01,12755.656428571428,8
2020-12-02,12779.495357142858,9
2020-12-03,12817.9125,10
2020-12-04,12862.033571428572,11
2020-12-07,12923.1225,12
2020-12-08,12983.137499999999,13
2020-12-09,13046.843928571428,14
2020-12-10,13100.681428571426,15
2020-12-11,13137.3,16
2020-12-14,13169.405,17
2020-12-15,13197.789999999999,18
2020-12-16,13236.574285714285,19
2020-12-17,13256.977142857142,20
2020-12-18,13273.67,21
2020-12-21,13274.745714285715,22
2020-12-22,13287.787142857143,23
2020-12-23,13306.019642857142,24
2020-12-28,13329.293928571427,25
2020-12-29,13351.719285714285,26
2020-12-30,13370.179642857143,27
2021-01-04,13393.057499999999,28
2021-01-05,13411.41357142857,29
2021-01-06,13438.735,30
2021-01-07,13462.870714285715,31
2021-01-08,13490.003928571428,32
2021-01-11,13513.221428571429,33
2021-01-12,13534.270714285714,34
2021-01-13,13557.433214285715,35
2021-01-14,13579.090357142855,36
2021-01-15,13596.03642857143,37
2021-01-18,13617.30392857143,38
2021-01-19,13635.736071428571,39
2021-01-20,13658.96357142857,40
2021-01-21,13681.39857142857,41
2021-01-22,13700.459642857142,42
2021-01-25,13712.896071428573,43
2021-01-26,13739.920714285716,44
2021-01-27,13754.11,45
2021-01-28,13764.933571428572,0
2021-01-29,13760.179642857143,-1
2021-02-01,13758.564285714285,0
2021-02-02,13765.873214285715,1
2021-02-03,13790.420714285716,2
2021-02-04,13813.355714285713,3
2021-02-05,13830.123214285715,4
2021-02-08,13839.7525,5
2021-02-09,13848.69607142857,6
2021-02-10,13856.345714285713,7
2021-02-11,13867.566071428571,8
2021-02-12,13881.804285714286,9
2021-02-15,13889.572499999998,10
2021-02-16,13893.013928571429,0
2021-02-17,13888.004642857142,-1
2021-02-18,13886.22857142857,0
2021-02-19,13888.663214285714,1
2021-02-22,13889.032142857142,0
2021-02-23,13884.6075,0
2021-02-24,13891.331428571428,1
2021-02-25,13892.437857142857,0
2021-02-26,13891.410357142857,0
2021-03-01,13894.676428571429,1
2021-03-02,13899.431071428571,2
2021-03-03,13906.790357142858,3
2021-03-04,13921.51857142857,4
2021-03-05,13923.29357142857,5
2021-03-08,13950.4525,6
2021-03-09,13978.024285714286,7
2021-03-10,14017.573571428571,8
2021-03-11,14051.408214285717,9
2021-03-12,14075.237857142856,10
2021-03-15,14094.0875,11
2021-03-16,14111.847857142857,12
2021-03-17,14131.129642857142,13
2021-03-18,14156.687142857143,14
2021-03-19,14178.444285714286,15
2021-03-22,14204.31,16
2021-03-23,14226.492500000002,17
2021-03-24,14246.510357142857,18
2021-03-25,14264.791785714287,19
2021-03-26,14289.2325,20
2021-03-29,14321.677142857143,21
2021-03-30,14361.737142857144,22
2021-03-31,14397.99107142857,23
2021-04-01,14439.317142857142,24
2021-04-06,14487.455357142857,25
2021-04-07,14530.325357142856,26
2021-04-08,14577.587857142858,27
2021-04-09,14629.2975,28
2021-04-12,14672.2325,29
2021-04-13,14714.895357142857,30
2021-04-14,14755.221071428572,31
2021-04-15,14798.042142857144,32
2021-04-16,14853.008571428572,33
2021-04-19,14888.275714285714,34
2021-04-20,14912.974642857142,35
2021-04-21,14936.393214285714,36
2021-04-22,14963.219285714284,37
2021-04-23,14990.977499999999,38
2021-04-26,15020.796071428571,39
2021-04-27,15045.499285714288,40
2021-04-28,15070.341071428571,41
2021-04-29,15083.865357142859,42
2021-04-30,15102.255000000001,43
2021-05-03,15122.942857142858,44
2021-05-04,15129.887857142856,45
2021-05-05,15149.901785714286,46
2021-05-06,15170.451071428572,47
2021-05-07,15193.690714285714,48
2021-05-10,15214.501071428573,49
2021-05-11,15218.470357142858,50
2021-05-12,15223.5375,51
2021-05-13,15226.841428571428,52
2021-05-14,15234.125714285716,53
2021-05-17,15241.992142857143,54
2021-05-18,15248.56,0
2021-05-19,15244.252857142857,0
2021-05-20,15249.797857142858,1
2021-05-21,15257.053214285714,2
2021-05-25,15266.193928571429,3
2021-05-26,15273.172142857142,0
2021-05-27,15271.278571428571,0
2021-05-28,15276.692500000001,1
2021-05-31,15287.1075,2
2021-06-01,15300.371428571427,3
2021-06-02,15310.449642857144,4
2021-06-03,15323.058571428572,5
2021-06-04,15337.221428571429,6
2021-06-07,15352.502857142856,7
2021-06-08,15364.94642857143,8
2021-06-09,15380.194285714284,9
2021-06-10,15395.74107142857,10
2021-06-11,15412.055357142859,11
2021-06-14,15441.239642857141,12
2021-06-15,15461.194642857143,13
2021-06-16,15479.545714285714,14
2021-06-17,15491.260714285714,15
2021-06-18,15492.961785714286,16
2021-06-21,15510.229285714286,17
2021-06-22,15527.590357142855,18
2021-06-23,15536.75857142857,19
2021-06-24,15542.9225,20
2021-06-25,15550.470714285713,21
2021-06-28,15556.456428571428,22
2021-06-29,15577.064642857144,23
2021-06-30,15582.806785714285,24
2021-07-01,15588.746071428572,25
2021-07-02,15595.353214285715,26
2021-07-05,15602.897857142858,27
2021-07-06,15606.635357142857,28
2021-07-07,15612.804285714286,0
2021-07-08,15612.786785714285,0
2021-07-09,15617.092857142858,1
2021-07-12,15623.8,2
2021-07-13,15629.406071428572,3
2021-07-14,15632.837499999998,0
2021-07-15,15631.141428571429,-1
2021-07-16,15627.559642857143,-2
2021-07-19,15611.561785714288,-3
2021-07-20,15598.884999999998,-4
2021-07-21,15589.214642857141,-5
2021-07-22,15583.532500000001,-6
2021-07-23,15581.381428571429,-7
2021-07-26,15578.110357142856,-8
2021-07-27,15570.6625,0
2021-07-28,15575.031071428572,1
2021-07-29,15576.360714285713,0
2021-07-30,15573.077142857144,0
2021-08-02,15577.089285714286,0
2021-08-03,15575.869642857142,0
2021-08-04,15578.875357142857,1
2021-08-05,15585.67857142857,2
2021-08-06,15588.209285714285,3
2021-08-09,15595.865357142857,4
2021-08-10,15601.826071428572,5
2021-08-11,15608.111785714285,6
2021-08-12,15617.9525,7
2021-08-13,15634.5975,8
2021-08-16,15642.919642857143,9
2021-08-17,15660.823571428571,10
2021-08-18,15670.753571428571,0
2021-08-19,15669.871428571429,0
2021-08-20,15670.528571428571,1
2021-08-23,15672.8075,2
2021-08-24,15682.671428571428,3
2021-08-25,15694.112500000001,4
2021-08-26,15717.698928571428,5
2021-08-27,15740.394642857145,6
2021-08-30,15756.995,7
2021-08-31,15768.443214285713,8
2021-09-01,15773.97892857143,9
2021-09-02,15781.893571428573,10
2021-09-03,15791.253214285714,11
2021-09-06,15804.173214285713,12
2021-09-07,15811.409642857145,13
2021-09-08,15813.762857142856,14
2021-09-09,15815.70642857143,15
2021-09-10,15817.661071428573,16
2021-09-13,15817.992857142857,0
2021-09-14,15817.218571428572,-1
2021-09-15,15812.023928571429,-2
2021-09-16,15808.67892857143,-3
2021-09-17,15798.659642857141,-4
2021-09-20,15773.87285714286,-5
2021-09-21,15752.837857142858,-6
2021-09-22,15736.027142857143,-7
2021-09-23,15725.964285714286,-8
2021-09-24,15712.028571428573,-9
2021-09-27,15698.025357142858,-10
2021-09-28,15679.552142857143,-11
2021-09-29,15663.738928571429,-12
2021-09-30,15642.592499999999,-13
2021-10-01,15615.827857142856,-14
2021-10-04,15586.395357142856,-15
2021-10-05,15564.997857142856,-16
2021-10-06,15533.625714285712,-17
2021-10-07,15510.895357142857,-18
2021-10-08,15488.432499999999,-19
2021-10-11,15466.105714285713,-20
2021-10-12,15441.33,-21
2021-10-13,15422.336428571429,-22
2021-10-14,15405.572142857143,-23
2021-10-15,15396.438928571428,-24
2021-10-18,15391.58857142857,-25
2021-10-19,15387.755714285713,-26
2021-10-20,15384.652499999998,-27
2021-10-21,15376.478928571427,-28
2021-10-22,15370.050000000001,-29
2021-10-25,15369.451071428572,0
2021-10-26,15373.212142857143,1
2021-10-27,15380.913571428571,2
2021-10-28,15401.066071428571,3
2021-10-29,15413.2175,4
2021-11-01,15423.915714285715,5
2021-11-02,15435.004285714285,6
2021-11-03,15450.298214285713,7
2021-11-04,15466.575714285715,8
2021-11-05,15495.354285714286,9
2021-11-08,15519.684642857144,10
2021-11-09,15547.533928571429,11
2021-11-10,15580.083571428573,12
2021-11-11,15617.460714285715,13
2021-11-12,15649.58857142857,14
2021-11-15,15691.56392857143,15
2021-11-16,15727.171071428571,16
2021-11-17,15764.492500000002,17
2021-11-18,15801.013571428572,18
2021-11-19,15837.195714285715,19
2021-11-22,15868.135357142859,20
2021-11-23,15885.073928571428,21
2021-11-24,15895.467857142856,22
2021-11-25,15911.3075,0
2021-11-26,15902.065,-1
2021-11-29,15893.42,-2
2021-11-30,15880.11892857143,-3
2021-12-01,15877.607857142855,-4
2021-12-02,15865.603571428572,-5
2021-12-03,15844.636428571428,-6
2021-12-06,15833.028571428571,0
2021-12-07,15837.228928571427,0
2021-12-08,15837.168928571427,-1
2021-12-09,15831.203571428572,-2
2021-12-10,15819.377142857144,-3
2021-12-13,15807.296428571428,-4
2021-12-14,15786.721785714284,-5
2021-12-15,15766.078571428572,-6
2021-12-16,15751.431428571426,-7
2021-12-17,15733.260714285714,-8
2021-12-20,15703.683571428572,-9
2021-12-21,15680.98107142857,-10
2021-12-22,15663.102499999999,-11
2021-12-23,15649.090714285714,-12
2021-12-27,15634.354642857143,-13
2021-12-28,15624.089285714286,-14
2021-12-29,15610.893571428573,-15
2021-12-30,15601.068214285713,-16
2022-01-03,15597.676785714284,0
2022-01-04,15605.377142857144,1
2022-01-05,15619.425714285715,2
2022-01-06,15624.213214285714,3
2022-01-07,15648.88107142857,4
2022-01-10,15666.288571428571,5
2022-01-11,15696.348571428573,6
2022-01-12,15715.550357142858,7
2022-01-13,15742.99607142857,8
2022-01-14,15768.469642857144,9
2022-01-17,15788.217142857144,0
2022-01-18,15786.739285714286,0
2022-01-19,15791.11892857143,1
2022-01-20,15800.871428571427,0
2022-01-21,15800.1775,-1
2022-01-24,15778.370714285715,-2
2022-01-25,15766.596071428572,-3
2022-01-26,15765.990357142857,-4
2022-01-27,15761.985714285716,-5
2022-01-28,15754.387857142856,0
2022-01-31,15762.656785714284,1
2022-02-01,15768.797857142858,2
2022-02-02,15769.522857142858,0
2022-02-03,15755.671428571428,-1
2022-02-04,15729.396785714285,-2
2022-02-07,15702.358928571428,-3
2022-02-08,15680.577857142856,-4
2022-02-09,15666.190357142857,-5
2022-02-10,15647.25142857143,-6
2022-02-11,15621.269642857142,-7
2022-02-14,15579.920357142855,-8
2022-02-15,15557.0875,-9
2022-02-16,15536.464642857143,-10
2022-02-17,15518.584642857142,-11
2022-02-18,15486.466785714287,-12
2022-02-21,15440.781071428572,-13
2022-02-22,15392.974285714286,-14
2022-02-23,15348.264285714284,-15
2022-02-24,15281.063571428573,-16
2022-02-25,15238.016071428572,-17
2022-02-28,15189.848214285714,-18
2022-03-01,15118.1525,-19
2022-03-02,15060.875,-20
2022-03-03,15013.991785714286,-21
2022-03-04,14941.515714285715,-22
2022-03-07,14847.775,-23
2022-03-08,14751.605,-24
2022-03-09,14699.068571428574,-25
2022-03-10,14626.600714285714,-26
2022-03-11,14555.483571428571,-27
2022-03-14,14495.317142857142,-28
2022-03-15,14443.488571428572,-29
2022-03-16,14419.959285714285,-30
2022-03-17,14390.724285714286,-31
2022-03-18,14361.106785714286,-32
2022-03-21,14319.855357142858,-33
2022-03-22,14283.525357142857,-34
2022-03-23,14242.75857142857,-35
2022-03-24,14212.752142857144,-36
2022-03-25,14173.218214285715,-37
2022-03-28,14139.185,-38
2022-03-29,14123.210000000001,-39
2022-03-30,14107.622142857143,-40
2022-03-31,14096.323214285714,-41
2022-04-01,14087.518928571428,-42
2022-04-04,14083.476071428571,0
2022-04-05,14096.77107142857,0
2022-04-06,14081.930357142857,-1
2022-04-07,14068.256428571429,0
2022-04-08,14081.785714285714,1
2022-04-11,14088.666785714287,2
2022-04-12,14103.900714285714,3
2022-04-13,14138.968571428572,4
2022-04-14,14186.44,5
2022-04-19,14233.652499999998,6
2022-04-20,14252.013214285715,7
2022-04-21,14289.881428571429,8
2022-04-22,14308.237857142858,0
2022-04-25,14308.061428571427,-1
2022-04-26,14302.316071428573,-2
2022-04-27,14279.216071428573,-3
2022-04-28,14264.636785714285,-4
2022-04-29,14253.379285714285,-5
2022-05-02,14239.525714285714,-6
2022-05-03,14224.035357142859,-7
2022-05-04,14212.862857142856,-8
2022-05-05,14199.603214285715,-9
2022-05-06,14177.050714285713,-10
2022-05-09,14140.025714285715,-11
2022-05-10,14094.111785714285,-12
2022-05-11,14066.347142857145,-13
2022-05-12,14042.236071428571,-14
2022-05-13,14027.28785714286,-15
2022-05-16,14007.509999999998,-16
2022-05-17,13998.994999999999,-17
2022-05-18,13993.854642857143,-18
2022-05-19,13986.859999999999,-19
2022-05-20,13976.082857142857,-20
2022-05-23,13975.46214285714,-21
2022-05-24,13968.13357142857,-22
2022-05-25,13965.686785714288,0
2022-05-26,13968.095357142856,1
2022-05-27,13979.121428571429,2
2022-05-30,13986.762499999999,0
2022-05-31,13982.68892857143,0
2022-06-01,13989.773928571429,1
2022-06-02,14009.809642857143,2
2022-06-03,14034.941428571428,3
2022-06-06,14065.65107142857,4
2022-06-07,14086.250357142857,5
2022-06-08,14098.682857142858,6
2022-06-09,14107.958928571428,0
2022-06-10,14098.043214285713,-1
2022-06-13,14078.622142857144,-2
2022-06-14,14057.260357142857,-3
2022-06-15,14050.510357142859,-4
2022-06-16,14038.289642857142,-5
2022-06-17,14023.701071428572,-6
2022-06-20,14003.592499999999,-7
2022-06-21,13987.619642857144,-8
2022-06-22,13956.060714285713,-9
2022-06-23,13918.496785714287,-10
2022-06-24,13880.360714285716,-11
2022-06-27,13851.014642857144,-12
2022-06-28,13827.783214285717,-13
2022-06-29,13792.834642857142,-14
2022-06-30,13743.133571428572,-15
2022-07-01,13703.607857142857,-16
2022-07-04,13659.516785714284,-17
2022-07-05,13594.156428571428,-18
2022-07-06,13527.453928571429,-19
2022-07-07,13465.569642857143,-20
2022-07-08,13416.529642857142,-21
2022-07-11,13362.671428571428,-22
2022-07-12,13306.25392857143,-23
2022-07-13,13245.405,-24
2022-07-14,13169.185357142856,-25
2022-07-15,13108.760357142857,-26
2022-07-18,13055.682499999999,-27
2022-07-19,13023.882857142858,-28
2022-07-20,13006.745357142858,-29
2022-07-21,13000.302857142857,-30
2022-07-22,12998.491785714286,-31
2022-07-25,12988.671428571428,0
2022-07-26,12990.75857142857,1
2022-07-27,12992.191428571428,2
2022-07-28,12992.781071428572,3
2022-07-29,12999.625714285712,4
2022-08-01,13011.602499999999,5
2022-08-02,13030.767142857143,6
2022-08-03,13047.5325,7
2022-08-04,13064.554285714285,8
2022-08-05,13076.772499999997,9
2022-08-08,13101.213214285714,10
2022-08-09,13128.041785714286,11
2022-08-10,13159.7525,12
2022-08-11,13192.65,13
2022-08-12,13242.458928571428,14
2022-08-15,13286.104999999998,15
2022-08-16,13324.208571428573,16
2022-08-17,13346.047142857144,17
2022-08-18,13376.93892857143,18
2022-08-19,13399.761785714285,19
2022-08-22,13416.699285714285,20
2022-08-23,13440.791071428572,21
2022-08-24,13453.481785714288,22
2022-08-25,13464.630000000001,0
2022-08-26,13452.596428571429,-1
2022-08-29,13438.703928571429,-2
2022-08-30,13428.507500000002,-3
2022-08-31,13413.553214285714,-4
2022-09-01,13392.835714285715,-5
2022-09-02,13391.169285714286,-6
2022-09-05,13376.683571428572,-7
2022-09-06,13362.016785714286,-8
2022-09-07,13341.728214285715,-9
2022-09-08,13321.18142857143,-10
2022-09-09,13308.28892857143,-11
2022-09-12,13301.671428571428,-12
2022-09-13,13284.7525,-13
2022-09-14,13265.255000000001,-14
2022-09-15,13239.146785714287,-15
2022-09-16,13210.8,-16
2022-09-19,13178.739642857143,-17
2022-09-20,13142.179642857142,-18
2022-09-21,13105.440357142857,-19
2022-09-22,13059.548214285713,-20
2022-09-23,13001.479285714286,-21
2022-09-26,12951.522500000001,-22
2022-09-27,12895.889285714284,-23
2022-09-28,12847.273571428572,-24
2022-09-29,12802.451428571429,-25
2022-09-30,12763.884642857141,-26
2022-10-03,12727.792499999998,-27
2022-10-04,12706.311071428572,-28
2022-10-05,12690.086428571429,-29
2022-10-06,12675.007499999998,-30
2022-10-07,12650.43107142857,-31
2022-10-10,12630.358928571428,-32
2022-10-11,12615.716785714283,-33
2022-10-12,12584.359285714285,-34
2022-10-13,12569.887857142856,-35
2022-10-14,12554.40107142857,-36
2022-10-17,12544.867500000002,-37
2022-10-18,12539.913571428571,-38
2022-10-19,12527.527857142855,-39
2022-10-20,12504.854285714287,-40
2022-10-21,12488.495357142858,-41
2022-10-24,12485.047142857144,0
2022-10-25,12488.486428571428,1
2022-10-26,12504.720357142858,2
2022-10-27,12519.291428571427,3
2022-10-28,12539.737857142858,4
2022-10-31,12557.11607142857,5
2022-11-01,12585.941428571428,6
2022-11-02,12620.675357142856,7
2022-11-03,12652.899285714286,8
2022-11-04,12700.048214285716,9
2022-11-07,12748.27107142857,10
2022-11-08,12809.456785714285,11
2022-11-09,12864.88392857143,12
2022-11-10,12934.048571428573,13
2022-11-11,12989.562142857143,14
2022-11-14,13053.709285714285,15
2022-11-15,13121.8425,16
2022-11-16,13191.879285714287,17
2022-11-17,13263.073571428571,18
2022-11-18,13342.059642857144,19
2022-11-21,13420.905,20
2022-11-22,13494.718214285715,21
2022-11-23,13565.781785714285,22
2022-11-24,13633.300714285713,23
2022-11-25,13696.721071428572,24
2022-11-28,13755.362142857144,25
2022-11-29,13812.077857142856,26
2022-11-30,13871.582857142857,27
2022-12-01,13927.25607142857,28
2022-12-02,13979.985714285713,29
2022-12-05,14024.692857142856,30
2022-12-06,14065.119999999999,31
2022-12-07,14101.472142857141,32
2022-12-08,14137.572857142857,33
2022-12-09,14174.429285714286,34
2022-12-12,14211.925357142858,35
2022-12-13,14260.771785714285,36
2022-12-14,14296.49857142857,37
2022-12-15,14312.666785714287,38
2022-12-16,14319.963928571427,39
2022-12-19,14329.840714285716,0
2022-12-20,14320.503928571428,-1
2022-12-21,14315.966785714287,-2
2022-12-22,14301.708571428573,-3
2022-12-23,14286.080714285714,-4
2022-12-27,14277.547499999999,-5
2022-12-28,14265.376785714287,-6
2022-12-29,14252.514642857142,-7
2022-12-30,14236.216785714287,-8
2023-01-02,14223.60642857143,-9
2023-01-03,14214.823571428571,-10
2023-01-04,14213.081428571428,-11
2023-01-05,14209.328928571427,0
2023-01-06,14217.423928571428,1
2023-01-09,14233.044642857143,2
2023-01-10,14246.528928571428,3
2023-01-11,14262.872142857144,4
2023-01-12,14281.761785714287,5
2023-01-13,14304.58,6
2023-01-16,14332.824642857144,7
2023-01-17,14365.891785714286,8
2023-01-18,14398.650357142858,9
2023-01-19,14418.280357142856,10
2023-01-20,14444.242142857142,11
2023-01-23,14465.85142857143,12
2023-01-24,14488.455357142857,13
2023-01-25,14527.577142857142,14
2023-01-26,14571.855,15
2023-01-27,14614.967857142856,16
2023-01-30,14659.304285714286,17
2023-01-31,14696.10607142857,18
2023-02-01,14741.344285714285,19
2023-02-02,14797.353571428572,20
2023-02-03,14850.258214285715,21
2023-02-06,14900.983571428571,22
2023-02-07,14945.596428571429,23
2023-02-08,14998.755714285713,24
2023-02-09,15050.689999999999,25
2023-02-10,15090.915357142858,26
2023-02-13,15123.2925,27
2023-02-14,15157.015714285715,28
2023-02-15,15189.027142857143,29
2023-02-16,15215.484642857144,30
2023-02-17,15240.74892857143,31
2023-02-20,15259.664642857142,32
2023-02-21,15271.783214285713,33
2023-02-22,15282.975000000002,34
2023-02-23,15295.176785714286,35
2023-02-24,15295.986428571428,36
2023-02-27,15303.11607142857,37
2023-02-28,15319.001071428573,38
2023-03-01,15328.69607142857,39
2023-03-02,15336.720714285713,40
2023-03-03,15354.052142857143,41
2023-03-06,15374.478571428572,42
2023-03-07,15389.717142857144,43
2023-03-08,15406.925714285713,44
2023-03-09,15425.0375,45
2023-03-10,15435.74107142857,0
2023-03-13,15427.83857142857,-1
2023-03-14,15417.968571428572,-2
2023-03-15,15391.498214285713,-3
2023-03-16,15377.969285714285,-4
2023-03-17,15358.230714285715,-5
2023-03-20,15341.135357142857,-6
2023-03-21,15329.418214285715,-7
2023-03-22,15326.14,-8
2023-03-23,15319.463214285715,-9
2023-03-24,15304.344285714285,-10
2023-03-27,15290.820714285714,-11
2023-03-28,15276.834285714285,-12
2023-03-29,15271.36214285714,0
2023-03-30,15272.963928571427,1
2023-03-31,15281.221785714286,2
2023-04-03,15287.687142857143,3
2023-04-04,15292.250714285712,4
2023-04-05,15303.3375,5
2023-04-06,15311.068214285713,6
2023-04-11,15321.426428571429,7
2023-04-12,15335.66142857143,8
2023-04-13,15350.012142857144,9
2023-04-14,15358.194642857143,10
2023-04-17,15363.05,11
2023-04-18,15374.590714285714,12
2023-04-19,15383.995357142858,13
2023-04-20,15389.808214285715,14
2023-04-21,15406.011428571428,15
2023-04-24,15438.314285714285,16
2023-04-25,15461.146428571428,17
2023-04-26,15499.020357142857,18
2023-04-27,15528.782857142856,19
