,DATE TIME (UTC),MMSI,LATITUDE,LONGITUDE,COURSE,SPEED,HEADING,NAVSTAT,IMO,NAME,CALLSIGN,AISTYPE,A,B,C,D,DRAUGHT,DESTINATION,ETA,AISTYPE_Class,byday
511,2024-03-31 11:56:47,636016168,12.75515,43.25471,157.5,8.8,157,0,9628099,MASTER,D5EU3,70,198,31,6,26,13.5,SINGAPORE,04-15 03:00,7,2024-03-31
512,2024-03-31 12:18:20,563151500,12.73135,43.26551,156.9,8.6,154,0,9262572,EA BLUE NILE,9V7883,70,175,13,14,13,9.7,ADEN,04-01 04:00,7,2024-03-31
514,2024-03-31 12:47:13,563088200,12.75773,43.25957,157.0,10.0,156,0,9436733,INCE EGE,9V5908,79,160,30,8,24,10.8,JO AQJ > SG SIN,04-14 23:00,7,2024-03-31
518,2024-03-31 13:48:14,636022944,12.72427,43.27071,155.5,10.1,154,0,9292826,PIONEER,5LLE5,80,162,38,15,17,9.1,DJIBOUTI,03-31 14:00,8,2024-03-31
521,2024-03-31 15:26:53,352002665,12.74493,43.25662,159.0,10.6,157,0,9340506,ELIM JOYCE,3E4987,70,170,20,16,16,10.3,ALL CHINA CREW&OWNER,04-22 19:00,7,2024-03-31
525,2024-03-31 16:20:30,271043022,12.75189,43.26573,159.9,10.9,159,0,9581007,DUZGIT ENDEAVOUR,TCTW2,80,127,29,5,17,8.7,TURKISH CRW ARMEDGOB,04-05 17:00,8,2024-03-31
527,2024-03-31 17:12:30,626313000,12.75711,43.25097,156.4,11.6,154,0,9293002,JAGUAR,TRAX6,80,210,34,23,19,14.7,INMUN NO ISRAEL CONT,04-06 23:00,8,2024-03-31
528,2024-03-31 17:51:51,241501000,12.75233,43.24585,157.2,13.4,152,0,9753557,RELIABLE WARRIOR,SVCP4,80,226,48,21,27,15.6,IN BOM,04-07 09:30,8,2024-03-31
529,2024-03-31 17:55:44,373638000,12.74067,43.26107,156.0,10.9,151,0,9282912,AFRAMAX RIVIERA,3EUK2,80,227,20,36,6,8.3,AE FJR,04-06 08:00,8,2024-03-31
530,2024-03-31 17:56:39,538010108,12.62702,43.37475,302.3,12.3,302,0,9635690,HORUS,V7A5611,79,192,37,9,23,13.8,ARM GUARD ONBOARD,04-05 09:30,7,2024-03-31
531,2024-03-31 17:59:45,312513000,12.75985,43.25763,157.0,11.1,154,0,9282522,BAXTER,V3TF5,80,147,33,22,22,11.0,MUNDRA,04-07 11:00,8,2024-03-31
537,2024-03-31 18:48:29,305099000,12.73283,43.26236,153.5,11.2,154,0,9236016,VISION,V2YS4,80,232,42,29,19,15.4,26 TURKISH 3 SECURIT,04-04 07:00,8,2024-03-31
542,2024-03-31 20:35:28,621819050,12.75289,43.24733,152.1,7.6,155,0,9359105,AFRICA SUN,J2JH,70,98,50,16,8,8.5,DJJIB,04-01 01:00,7,2024-03-31
543,2024-03-31 21:37:50,630001024,12.67576,43.28585,156.9,5.8,151,8,7614848,HELEN,J5AC9,79,64,16,7,6,4.8,BERBERA,04-01 06:00,7,2024-03-31
544,2024-03-31 22:10:21,314735000,12.66523,43.29789,155.1,6.3,152,0,9235969,PROFESSOR WENGER,8PKO6,70,145,24,13,15,10.0,DUMAI - SYRIAN CREW,04-15 06:00,7,2024-03-31
545,2024-03-31 22:13:02,371412000,12.69815,43.32297,335.5,15.7,336,0,9529645,SUN 9,3EYR7,89,120,26,17,7,9.3,ARM GUARDS ON BOARD,04-05 02:00,8,2024-03-31
548,2024-03-31 23:05:42,215453000,12.75713,43.25122,154.0,8.3,157,0,9491173,KIRAN AFRICA,9HA2734,70,197,32,22,10,13.4,KRINC,04-24 13:00,7,2024-03-31
