Ticker,Name,Exchange,Category Name,Country
TNU3.BE,"GPE EUROTUNNEL SE EO -,40",BER,,Germany
TNU3.SG,Groupe Eurotunnel SE Actions Po,STU,,Germany
RO5K.SG,Ropal Europe AG Inhaber-Aktien,STU,Chemicals - Major Diversified,Germany
TNU3.DU,"GPE EUROTUNNEL SE EO -,40",DUS,,Germany
EUK3.HA,EUROKAI KGAA VZO,HAN,,Germany
LCY.DU,"JUBII EUROPE N.V.B EO-,01",DUS,,Germany
E3B.BE,EUTELSAT COMMS EO 1,BER,,Germany
EUQ.SG,Eurazeo SE Actions au Porteur o,STU,,Germany
EUX.DU,EUWAX AG O.N.,DUS,,Germany
TGPN.BE,EUROPEAN URANIUM RES,BER,,Germany
E7CD.SG,Europcar Groupe S.A. Actions au,STU,,Germany
DEQ.HA,DEUTSCHE EUROSHOP AG O.N.,HAN,REIT - Retail,Germany
TGPN.SG,TGPN.SG,STU,,Germany
EUX.BE,EUWAX AG O.N.,BER,,Germany
E2G.MU,Invista S.A.,MUN,,Germany
EUCA.MU,EUROMICRON AG NA O.N.,MUN,Information Technology Services,Germany
DEQ.BE,DEUTSCHE EUROSHOP AG O.N.,BER,REIT - Retail,Germany
E3B.SG,Eutelsat Communications Actions,STU,,Germany
E5T.MU,EUROTECH S.P.A.,MUN,,Germany
E7CD.MU,EUROPCAR GROUPE SA A EO 1,MUN,,Germany
N4S.SG,EUROCOMMERCIAL PROPERTIES N.V.C,STU,,Germany
OCW.SG,Euronav S.A. Actions au Port. o,STU,,Germany
EUF1.SG,Mediacontech S.p.A.,STU,,Germany
EUK3.SG,EUROKAI GmbH & Co. KGaA Inhaber,STU,,Germany
OCW.MU,EURONAV NV NAM.,MUN,,Germany
EUX.MU,EUWAX AG O.N.,MUN,,Germany
EVZ.DU,EVRAZ PLC DL 1,DUS,,Germany
2EV.MU,EVERTEC INC.,MUN,,Germany
EV4.HM,CONSTANTIN MEDIEN AG O.N.,HAM,,Germany
2EV.SG,Evertec Inc. Registered Shares,STU,,Germany
ADF.BE,"EVOLVA HOLDING AG SF-,20",BER,,Germany
EVT.DU,EVOTEC AG O.N.,DUS,Drugs - Generic,Germany
EVK.MU,EVONIK INDUSTRIES NA O.N.,MUN,Specialty Chemicals,Germany
EVT.MU,EVOTEC AG O.N.,MUN,Drugs - Generic,Germany
EVK.DU,EVONIK INDUSTRIES NA O.N.,DUS,Specialty Chemicals,Germany
EVZ.SG,Evraz PLC Registered Shares DL,STU,,Germany
WE7.MU,EVOLUTION MINING LTD,MUN,,Germany
0X5.SG,GL Events S.A. Actions Nom. EO,STU,,Germany
WE7.HM,EVOLUTION MINING LTD,HAM,,Germany
EVT.BE,EVOTEC AG O.N.,BER,Drugs - Generic,Germany
ICHA.BE,EVERCHINA INT.HDGS.,BER,,Germany
EV3A.SG,Evolving Systems Inc. Registere,STU,,Germany
EVZ.BE,EVRAZ PLC DL 1,BER,,Germany
EVK.HA,EVONIK INDUSTRIES NA O.N.,HAN,Specialty Chemicals,Germany
E6V.SG,EV Energy Partners L.P. Reg. Un,STU,,Germany
EVI.BE,CHINA EVERBRIGHT LTD,BER,,Germany
EVT.DE,Evotec AG,GER,Drugs - Generic,Germany
EV4.DU,CONSTANTIN MEDIEN AG O.N.,DUS,Broadcasting - TV,Germany
EVK.SG,Evonik Industries AG Namens-Akt,STU,Specialty Chemicals,Germany
EVK.HM,EVONIK INDUSTRIES NA O.N.,HAM,,Germany
NWJ.DU,EVERSOURCE ENERGY DL 5,DUS,,Germany
EV4.SG,Constantin Medien AG Inhaber-Ak,STU,Broadcasting - TV,Germany
EVT.HM,EVOTEC AG O.N.,HAM,,Germany
EV4.MU,CONSTANTIN MEDIEN AG O.N.,MUN,Broadcasting - TV,Germany
EV71.BE,EVOLVING GOLD CORP.,BER,,Germany
WE7.SG,Evolution Mining Ltd. Registere,STU,,Germany
EV9.MU,"ENTRAVISION A DL-,0001",MUN,,Germany
EVZ.MU,EVRAZ PLC DL 1,MUN,,Germany
EV4.HA,CONSTANTIN MEDIEN AG O.N.,HAN,Broadcasting - TV,Germany
EVK.BE,EVONIK INDUSTRIES NA O.N.,BER,Specialty Chemicals,Germany
WE7.BE,EVOLUTION MINING LTD,BER,,Germany
EVT.HA,EVOTEC AG O.N.,HAN,Drugs - Generic,Germany
EVI.MU,CHINA EVERBRIGHT LTD,MUN,,Germany
EVT.SG,Evotec AG Inhaber-Aktien o.N.,STU,Drugs - Generic,Germany
E6V.BE,EV ENERGY PARTNERS UNITS,BER,,Germany
EW1.MU,EXPEDITORS INTL WASH.DL01,MUN,,Germany
EW1.BE,EXPEDITORS INTL WASH.DL01,BER,,Germany
EWG.SG,Wingstop Inc. Registered Shares,STU,,Germany
EW1.SG,EXPEDITORS INTL OF WASH. INC. R,STU,,Germany
SOU.BE,"SINGAPORE EXCHANGE SD-,01",BER,,Germany
4XS.BE,EXPRESS SCRIPTS HLDG,BER,,Germany
67P.SG,Pelangio Exploration Inc. Regis,STU,,Germany
S8W1.MU,GOLD FINDER EXPLORATIONS,MUN,,Germany
C1JS.BE,FRONT RANGE RES LTD,BER,,Germany
3PY1.SG,3PY1.SG,STU,,Germany
3PY1.MU,PACIFIC EXPL.+PROD. NEW,MUN,,Germany
EXC.DE,exceet Group SE,GER,,Germany
EXM.SG,EXTREME NETWORKS INC. Registere,STU,,Germany
GF6.BE,GEOLOGIX EXPLORATIONS INC,BER,,Germany
HEE.SG,Hellenic Exch.-Athens Stock E.N,STU,,Germany
E3X1.HM,"EXPEDIA INC. DL-,0001",HAM,,Germany
PXK.SG,Peyto Explorat.&Devel.Corp.NewR,STU,,Germany
EX9.MU,"EXELIXIS INC. DL-,01",MUN,Biotechnology,Germany
F7E.MU,FIELDEX EXPL INC.,MUN,,Germany
3F9.BE,FANCAMP EXPLORATION LTD,BER,,Germany
67P.BE,PELANGIO EXPLORAT.INC.,BER,,Germany
PEO.DU,EXELON CORP.,DUS,,Germany
43P1.BE,PREMIUM EXPLORATION,BER,,Germany
EX9.SG,EXELIXIS INC. Registered Shares,STU,Biotechnology,Germany
2RR.BE,RAGING RIVER EXPLORATION,BER,,Germany
EXZ.SG,Exillon Energy PLC Registered S,STU,,Germany
NVAL.MU,PTT EXPL.+PROD.-NVDR-BA 1,MUN,,Germany
FG8.SG,Extra Space Storage Inc. Reg.Sh,STU,,Germany
HEE.BE,HELLEN.EX.-ATHENS ST. NA.,BER,,Germany
HEE.MU,HELLEN.EX.-ATHENS ST. NA.,MUN,,Germany
OSK.SG,Japan Exchange Group Inc. Regis,STU,,Germany
NX9.BE,"NEWFIELD EXPLOR. DL-,01",BER,,Germany
IFIC.BE,EXOR S.P.A. O.N.,BER,,Germany
PEO.BE,EXELON CORP.,BER,,Germany
L6Y.BE,EXPLAURUM LTD,BER,,Germany
J2B.MU,"EXPERIAN PLC DL -,10",MUN,,Germany
EXK.MU,"EXACT SCIEN. DL-,01",MUN,,Germany
2TN.SG,TNT Express N.V. Aandelen op na,STU,,Germany
PNW1.MU,TOUCHSTONE EXPLOR.,MUN,,Germany
E3X1.BE,"EXPEDIA INC. DL-,0001",BER,,Germany
EXJ.HM,ENERXY AG I.L.,HAM,,Germany
WF6.BE,LONG RUN EXPLORATION,BER,,Germany
E4X1.MU,EXCELLON RESOURCES,MUN,,Germany
TYM.MU,TROYMET EXPLORATION,MUN,,Germany
SEG1.BE,SOUTHERN SILVER EXPL.,BER,,Germany
31ID.BE,ICON EXPLORATION,BER,,Germany
EXJ.DU,ENERXY AG I.L.,DUS,,Germany
MCF.MU,MCEWEN MING-MIN.AND.ACQU.,MUN,,Germany
IIR1.BE,MESA EXPLORATION CORP.,BER,,Germany
PTTG.BE,PTT EXPL.+PROD.-FGN.- BA1,BER,,Germany
IC2.MU,INTERCONTINENTAL EXCH.INC,MUN,,Germany
2EX.SG,"ExOne Co., The Registered Share",STU,,Germany
R4Y.BE,"ROCKHOPPER EXPLOR. LS-,01",BER,,Germany
8SX.BE,SAVANT EXPLORATIONS LTD,BER,,Germany
TRG.SG,Tanzanian Royalty Explor.Corp.R,STU,,Germany
4XS.HM,EXPRESS SCRIPTS HLDG,HAM,,Germany
F7E.BE,FIELDEX EXPL INC.,BER,,Germany
2EX.BE,"EXONE CO., THE DL-,01",BER,,Germany
1L4.MU,LEUCROTTA EXPLOR.,MUN,,Germany
EX9.BE,"EXELIXIS INC. DL-,01",BER,Biotechnology,Germany
2TN.DU,"TNT EXPRESS N.V. EO -,08",DUS,,Germany
3PY1.BE,PACIFIC EXPL.+PROD. NEW,BER,,Germany
NVAL.SG,Novae Group Plc,STU,,Germany
NVAL.BE,PTT EXPL.+PROD.-NVDR-BA 1,BER,,Germany
UEX.BE,"EXAMWORKS GROUP DL-,0001",BER,,Germany
3XS.BE,EXCELSIOR MINING CORP.,BER,,Germany
43W1.BE,LICO ENERGY METALS,BER,,Germany
PTTG.MU,PTT EXPL.+PROD.-FGN.- BA1,MUN,,Germany
E3X1.DU,"EXPEDIA INC. DL-,0001",DUS,,Germany
E1H1.BE,EXPLOR RESOURCES INC. A,BER,,Germany
NHF.SG,"Matamec Explorations, Inc.",STU,,Germany
4QW.MU,SOURCE EXPLORATION,MUN,,Germany
EXB.BE,EXETER RESOURCE CORP.,BER,,Germany
2EX.MU,"EXONE CO., THE DL-,01",MUN,,Germany
NEX.DU,NIPPON EXPRESS CO.,DUS,,Germany
NEX.SG,NIPPON EXPRESS CO. LTD. Registe,STU,,Germany
JP9.BE,JAPAN PETROLEUM EXPLORAT.,BER,,Germany
2TN.DE,TNT Express N.V.,GER,,Germany
E3X1.SG,Expedia Inc. Registered Shares,STU,,Germany
EXA.SG,EXAR CORP. Registered Shares DL,STU,,Germany
PEO.HM,EXELON CORP.,HAM,,Germany
NX9.MU,"NEWFIELD EXPLOR. DL-,01",MUN,,Germany
3NA.SG,NATIONAL EXPRESS GROUP PLC Regi,STU,,Germany
EXM.MU,"EXTREME NETWORKS DL-,001",MUN,,Germany
EXJ.SG,Enerxy AG i.L. Inhaber-Aktien o,STU,,Germany
NX9.SG,NEWFIELD EXPLORATION CO. Regist,STU,,Germany
4XS.SG,Express Scripts Holding Inc. Re,STU,,Germany
4P8.BE,PUMA EXPLORATION INC.,BER,,Germany
TRG.BE,TANZANIAN ROYALTY EXPL.,BER,,Germany
IC2.SG,Intercontinental Exchange Inc.R,STU,,Germany
4XS.MU,EXPRESS SCRIPTS HLDG,MUN,,Germany
PTTG.SG,PTT Expl. & Prod. PCL Reg. Shar,STU,,Germany
1EX.SG,Exmar NV,STU,,Germany
EXB.SG,Exeter Resource Corp. Registere,STU,,Germany
OSK.BE,JAPAN EXCHANGE GROUP INC.,BER,,Germany
IC2.DU,INTERCONTINENTAL EXCH.INC,DUS,,Germany
02Z.BE,"EXPRESS INC. DL-,01",BER,,Germany
NB7.BE,NOBLE MINERAL EXPLORATION,BER,,Germany
J2BA.BE,EXPERIAN PLC ADR,BER,,Germany
E4X1.BE,EXCELLON RESOURCES,BER,,Germany
IC2.BE,INTERCONTINENTAL EXCH.INC,BER,,Germany
SOU.MU,"SINGAPORE EXCHANGE SD-,01",MUN,,Germany
PQM.SG,Piquadro S.p.A.,STU,,Germany
GXX.SG,Gastar Exploration Inc. Registe,STU,,Germany
PEO.MU,EXELON CORP.,MUN,,Germany
JE2.BE,JIANGSU EXPRESSWAY H YC1,BER,,Germany
0M1.BE,STANDARD EXPLORATION LTD,BER,,Germany
R4Y.MU,"ROCKHOPPER EXPLOR. LS-,01",MUN,,Germany
E3X1.MU,"EXPEDIA INC. DL-,0001",MUN,,Germany
EXR1.BE,"EXCO RES INC. DL-,001",BER,,Germany
2BX.BE,BELLATRIX EXPLORATION LTD,BER,,Germany
SOU.SG,SINGAPORE EXCHANGE LTD. Registe,STU,,Germany
2KE.SG,Kelt Exploration Ltd. Registere,STU,,Germany
7ME.SG,Metabolic Explorer S.A.,STU,,Germany
EX9.DU,"EXELIXIS INC. DL-,01",DUS,Biotechnology,Germany
EXB.MU,EXETER RESOURCE CORP.,MUN,,Germany
SEG1.MU,SOUTHERN SILVER EXPL.,MUN,,Germany
3NA.BE,"NATL EXPR. GRP LS-,05",BER,,Germany
L6Y.MU,EXPLAURUM LTD,MUN,,Germany
4XS.DU,EXPRESS SCRIPTS HLDG,DUS,,Germany
2RR.SG,Raging River Exploration Inc. R,STU,,Germany
PEO.SG,EXELON CORP. Registered Shares,STU,,Germany
7EY.SG,"Eyegate Pharmaceuticals, Inc.",STU,,Germany
EYP.SG,"EYDAP S.A. Inhaber-Aktien EO 0,",STU,,Germany
EYP.BE,"EYDAP S.A. INH EO 0,6",BER,,Germany
EZM.BE,"PLASTIC OMN.INH.EO-,06",BER,,Germany
EZH1.MU,DESARROLLADORA HOMEX S.A.,MUN,,Germany
EZ1.MU,"ENZON PHARMACEUT. DL-,01",MUN,,Germany
EZF.MU,Maybank Kim Eng Securities (Thailand) Public Company Limited,MUN,,Germany
EZ1.BE,"ENZON PHARMACEUT. DL-,01",BER,,Germany
EZL.BE,VENUS METALS CORP.,BER,,Germany
EZ2A.BE,"EZCORP INC. A DL-,01",BER,,Germany
EZ1.DU,"ENZON PHARMACEUT. DL-,01",DUS,,Germany
EZ1.SG,Enzon Pharmaceuticals Inc. Regi,STU,,Germany
EZH1.BE,DESARROLLADORA HOMEX S.A.,BER,,Germany
EZM.SG,COMPAGNIE PLASTIC OMNIUM S.A. A,STU,,Germany
41F.BE,FAIVELEY TRANSPORT SA EO1,BER,,Germany
NWT.HA,"WELLS FARGO + CO.DL 1,666",HAN,Money Center Banks,Germany
14HA.BE,HEMFOSA FASTIGHETER AB,BER,,Germany
LCLA.BE,KALBE FARMA RP 10,BER,,Germany
FBLM.BE,"FIH GROUP PLC LS -,10",BER,,Germany
F6T.BE,"FATE THERAPEUTICS DL-,001",BER,,Germany
FVI.MU,FAIR VALUE REIT-AG INH.ON,MUN,REIT - Diversified,Germany
FA9.BE,"SPECTRIS PLC LS-,05",BER,,Germany
FNM.SG,FEDERAL NATIONAL MORTGAGE ASS.R,STU,,Germany
FCD.MU,FAIRCHILD SEMICO. DL-01,MUN,,Germany
FNM.BE,FED.NATL MTGE ASS.,BER,,Germany
FAM1.MU,DT.CANNABIS AG O.N.,MUN,Conglomerates,Germany
FAC.BE,FALCON OIL + GAS,BER,,Germany
FNM2.BE,FED.NATL MTGE.PFD S DL 25,BER,,Germany
FRJ.SG,Farstad Shipping ASA Navne-Aksj,STU,,Germany
FAI.SG,Finnair Oyj Registered Shares E,STU,,Germany
FBLM.MU,"FIH GROUP PLC LS -,10",MUN,,Germany
FVK.MU,ROBO 3D LTD,MUN,,Germany
FAS.HM,"FASTENAL CO. DL-,01",HAM,,Germany
FAO2.DE,i:FAO Aktiengesellschaft,GER,,Germany
T6O.MU,"TANGER FACT.OUTLET DL-,01",MUN,,Germany
FYM.SG,FamilyMart UNY Holdings Co.LtdR,STU,,Germany
FCD.SG,FCD.SG,STU,,Germany
FB1.BE,FARMER BROS CO. DL 1,BER,,Germany
FAS.SG,FASTENAL CO. Registered Shares,STU,,Germany
SF9.BE,SANDERSON FARMS INC. DL 1,BER,,Germany
NFA.BE,"NATHAN'S FAMOUS DL-,01",BER,,Germany
FBLM.SG,FIH Group PLC Registered Shares,STU,,Germany
FAU.BE,FAURECIA S.A. INH. EO 7,BER,,Germany
FAI.BE,"FINNAIR OYJ EO-,85",BER,,Germany
MVJ.BE,SPECIALTY FASHION GRP,BER,,Germany
RC3P.BE,"FASTJET PLC LS 0,01",BER,,Germany
FT1.BE,"FARO TECHS INC. DL-,001",BER,,Germany
FAU.MU,FAURECIA S.A. INH. EO 7,MUN,,Germany
FVI.SG,Fair Value REIT-AG Inhaber-Akti,STU,REIT - Diversified,Germany
LCLA.SG,"Kalbe Farma, PT Registered Shar",STU,,Germany
1FA.SG,Sprouts Farmers Market Inc. Reg,STU,,Germany
2B6.MU,BAIOO FAMILY INTERACTIVE,MUN,,Germany
FAK.SG,FALKENSTEIN NEBENWERTE AG Inhab,STU,,Germany
FFX.MU,FAIRFAX FINL HLDGS SV,MUN,,Germany
FB2A.HM,"FACEBOOK INC.A DL-,000006",HAM,,Germany
FCD.BE,FAIRCHILD SEMICO. DL-01,BER,,Germany
FAS.BE,"FASTENAL CO. DL-,01",BER,,Germany
1FA.MU,"SPROUTS FMRS MKT DL-,001",MUN,,Germany
NWT.BE,"WELLS FARGO + CO.DL 1,666",BER,Money Center Banks,Germany
FVI.BE,FAIR VALUE REIT-AG INH.ON,BER,REIT - Diversified,Germany
NWT.HM,"WELLS FARGO + CO.DL 1,666",HAM,,Germany
FUC.DU,FANUC CORP.,DUS,,Germany
FAN.BE,FABRINET,BER,,Germany
0CT.BE,"CARD FACTORY PLC LS-,01",BER,,Germany
41F.SG,Faiveley Transport S.A. Actions,STU,,Germany
FRJ.BE,"FARSTAD SHIPP. ASA NK0,05",BER,,Germany
FXH.BE,FAIRFAX MEDIA LTD.,BER,,Germany
KFW.BE,KLEPPER FALTBT.VZ O.N.,BER,,Germany
FAK.BE,FALKENSTEIN NEBENWERTE,BER,,Germany
RC3P.SG,FastJet PLC Registered Shares L,STU,,Germany
T6O.BE,"TANGER FACT.OUTLET DL-,01",BER,,Germany
FVI.DU,FAIR VALUE REIT-AG INH.ON,DUS,REIT - Diversified,Germany
FAG.BE,HILTON FOOD GROUP PLC,BER,,Germany
1FA.BE,"SPROUTS FMRS MKT DL-,001",BER,,Germany
FT1.SG,FARO TECHNOLOGIES INC. Register,STU,,Germany
FAC.SG,Falcon Oil & Gas Ltd. Registere,STU,,Germany
FAD1.BE,"ADVAXIS INC. DL-,01",BER,,Germany
FM1.BE,"FAIRMO.SANTR.HLDGS DL-,01",BER,,Germany
FWOA.BE,FAIRWOOD HLDGS CONS. HD 1,BER,,Germany
FA02.BE,I:FAO AG NA O.N.,BER,,Germany
FB2A.MU,"FACEBOOK INC.A DL-,000006",MUN,,Germany
HQP.MU,PT KIMIA FARMA B RP 100,MUN,,Germany
4A5.BE,FAGRON N.V. PORT.,BER,,Germany
FT7.BE,FANTASIA H.G.C.REGS HD-10,BER,,Germany
WILB.BE,"FABEGE AB SK 28,50",BER,,Germany
1IL.BE,"WAYNE FARMS CL.A DL-,0001",BER,,Germany
FRI.BE,"FAIR ISAAC CORP. DL-,01",BER,,Germany
FA02.SG,FA02.SG,STU,,Germany
0CT.SG,Card Factory PLC Registered Sha,STU,,Germany
FAS.DU,"FASTENAL CO. DL-,01",DUS,,Germany
FUC.BE,FANUC CORP.,BER,,Germany
FFX.SG,FAIRFAX FINL HOLDINGS LTD. Reg.,STU,,Germany
FYM.BE,FAMILYMART UNY HLDGS CO.,BER,,Germany
MWB.SG,mwb fairtrade Wphdlsbank AG Inh,STU,Investment Brokerage - National,Germany
FA1.BE,"FACTSET RESH SYS DL-,01",BER,,Germany
FAU.SG,FAURECIA S.A. Actions Port. EO,STU,,Germany
NFA.MU,"NATHAN'S FAMOUS DL-,01",MUN,,Germany
FAS.MU,"FASTENAL CO. DL-,01",MUN,,Germany
FAI.MU,"FINNAIR OYJ EO-,85",MUN,,Germany
FXH.MU,FAIRFAX MEDIA LTD.,MUN,,Germany
FT7.MU,FANTASIA H.G.C.REGS HD-10,MUN,,Germany
FAM1.DU,DT.CANNABIS AG O.N.,DUS,Conglomerates,Germany
FUC.MU,FANUC CORP.,MUN,,Germany
FAM1.BE,DT.CANNABIS AG O.N.,BER,Conglomerates,Germany
FR7.MU,FAST RETAILING CO. YN 50,MUN,,Germany
TI4.BE,"IDEA FABRIK PLC LS-,01",BER,,Germany
FCT.SG,MyPhotoAlbum Inc. Registered Sh,STU,,Germany
FCT.DU,MYPHOTOALBUM INC. 144A,DUS,,Germany
B6M1.BE,FCF CAPITAL INC.,BER,,Germany
FCZ.SG,FTD Companies Inc. Registered S,STU,,Germany
UN3.SG,UNITED NATURAL FOODS INC. Regis,STU,,Germany
FDZ1.BE,SONORO ENERGY LTD,BER,,Germany
FDX.HM,"FEDEX CORP. DL-,10",HAM,,Germany
FDN.BE,"ENERSYS DL-,01",BER,,Germany
FDQ.SG,E2V Technologies PLC Registered,STU,,Germany
SES.SG,SES S.A. Bearer FDRs (rep.Shs A,STU,,Germany
FDN.SG,"EnerSys Registered Shares DL -,",STU,,Germany
FDX.BE,"FEDEX CORP. DL-,10",BER,Air Delivery & Freight Services,Germany
SES.MU,SES S.A. FDR A,MUN,,Germany
FDX.SG,FEDEX CORP. Registered Shares D,STU,Air Delivery & Freight Services,Germany
FDY.BE,"SHANGHAI FUDAN H YC-,10",BER,,Germany
UN3.DU,"UTD NATURAL FOODS DL-,01",DUS,,Germany
FDM.SG,FRESH DEL MONTE PRODUCE INC. Re,STU,,Germany
FDN.MU,"ENERSYS DL-,01",MUN,,Germany
FDQ.BE,"E2V TECHNOLOGIES LS-,05",BER,,Germany
SES.DU,SES S.A. FDR A,DUS,,Germany
SES.BE,SES S.A. FDR A,BER,,Germany
NBZF.SG,Nordea Bank AB Namn-Aktier (FDR,STU,,Germany
FDX.MU,"FEDEX CORP. DL-,10",MUN,Air Delivery & Freight Services,Germany
FDM.MU,FRESH DEL MONTE PROD.,MUN,,Germany
FDO.SG,"Macy's, Inc. Registered Shares",STU,,Germany
UN3.BE,"UTD NATURAL FOODS DL-,01",BER,,Germany
FDO.BE,"MACYS, INC. DL-,01",BER,,Germany
FDO.DU,"MACYS, INC. DL-,01",DUS,,Germany
FDX.DU,"FEDEX CORP. DL-,10",DUS,Air Delivery & Freight Services,Germany
FRU.DE,Ferratum Oyj,GER,,Germany
FEY1.BE,"FUELCELL ENERGY DL-,0001",BER,,Germany
2FE.HA,FERRARI N.V.,HAN,,Germany
FEX.SG,Ferrexpo PLC Registered Shares,STU,,Germany
FEW.HM,FUNKWERK O.N.,HAM,,Germany
FRU.HM,FERRATUM OYJ,HAM,,Germany
KFY.BE,"KORN FERRY INTL DL -,01",BER,,Germany
FGT.SG,Fenghua SoleTech AG Inhaber-Akt,STU,,Germany
2FE.DU,FERRARI N.V.,DUS,,Germany
FRU.DU,FERRATUM OYJ,DUS,,Germany
FGT.DU,FENGHUA SOLETECH AG,DUS,,Germany
FTO.BE,FEINTOOL INTL HOLDG NAM,BER,,Germany
FRU.SG,Ferratum Oyj Registered Shares,STU,,Germany
RV41.BE,FENNEC PHARMACEUT.,BER,,Germany
FEY1.SG,Fuelcell Energy Inc. Registered,STU,,Germany
RV41.SG,Fennec Pharmaceuticals Inc. Reg,STU,,Germany
FEW.SG,FUNKWERK AG Inhaber-Aktien o.N.,STU,,Germany
FEE1.SG,Feedback AG,STU,,Germany
FEW.DU,FUNKWERK O.N.,DUS,,Germany
FHW.BE,FERNHEIZ.NEUKOELLN O.N.,BER,,Germany
2FE.HM,FERRARI N.V.,HAM,,Germany
0UR.SG,Fenner PLC,STU,,Germany
FRU.HA,FERRATUM OYJ,HAN,,Germany
FR9.BE,FERRO CORP. DL 1,BER,,Germany
FE2.SG,FEI CO. Registered Shares o.N.,STU,,Germany
FE2.MU,FEI CO.,MUN,,Germany
FR9.SG,FERRO CORP. Registered Shares D,STU,,Germany
2FE.DE,Ferrari N.V.,GER,,Germany
2FE.BE,FERRARI N.V.,BER,,Germany
2FE.MU,FERRARI N.V.,MUN,,Germany
FEU.MU,"FORBES ENERGY SVCS DL-,04",MUN,,Germany
FEK.MU,ENSEVAL PUT.M. RP 50,MUN,,Germany
FRU.MU,FERRATUM OYJ,MUN,,Germany
FE61.BE,FERONIA INC. NEW,BER,,Germany
2FE.SG,Ferrari N.V. Aandelen op naam E,STU,,Germany
FEX.BE,FERREXPO PLC,BER,,Germany
FE2.BE,FEI CO.,BER,,Germany
FE7.SG,FIRSTENERGY CORP. Registered Sh,STU,,Germany
FEX.MU,FERREXPO PLC,MUN,,Germany
3KC.DU,FEDERATED INVESTORS (PA.),DUS,,Germany
FHW.SG,FERNHEIZWERK NEUKOELLN AG Inhab,STU,,Germany
FEY1.MU,"FUELCELL ENERGY DL-,0001",MUN,,Germany
FEW.MU,FUNKWERK O.N.,MUN,,Germany
FE7.MU,FIRSTENERGY DL 10,MUN,,Germany
FMW.BE,JANUS INVESTMENT FUND COM USD0.,BER,,Germany
FE7.DU,FIRSTENERGY DL 10,DUS,,Germany
FEW.BE,FUNKWERK O.N.,BER,,Germany
FRU.BE,FERRATUM OYJ,BER,,Germany
FE7.BE,FIRSTENERGY DL 10,BER,,Germany
FFV.MU,F5 NETWORKS INC. O.N.,MUN,,Germany
FFH.MU,FIFTH THIRD BANCORP,MUN,,Germany
FFC.SG,Fifth Street Finance Corp. Regi,STU,,Germany
FFP.MU,FFP S.A. EO 1,MUN,,Germany
FFH.SG,FIFTH THIRD BANCORP Registered,STU,,Germany
UVS.MU,UVS.MU,MUN,,Germany
FFR.BE,"FORRESTER RESEAR. DL-,01",BER,,Germany
FFH.BE,FIFTH THIRD BANCORP,BER,,Germany
FFV.BE,F5 NETWORKS INC. O.N.,BER,,Germany
FFV.SG,F5 NETWORKS INC. Registered Sha,STU,,Germany
FFC.BE,"FIFTH STREET FIN. DL-,01",BER,,Germany
FFV.DU,F5 NETWORKS INC. O.N.,DUS,,Germany
FFB.BE,BK OCBC NISP TBK RP 125,BER,,Germany
FFO1.BE,"FUFENG GROUP LTD HD -,10",BER,,Germany
FFP.SG,FFP S.A. Actions au Porteur EO,STU,,Germany
FGD.SG,Syneron Medical Ltd. Registered,STU,,Germany
FGR.DU,"FIRSTGRP PLC LS-,05",DUS,,Germany
NLC.SG,Noble Corp. PLC Registered Shar,STU,,Germany
NLC.BE,"NOBLE CORP. PLC DL-,01",BER,,Germany
NLC.MU,"NOBLE CORP. PLC DL-,01",MUN,,Germany
FGR.HA,"FIRSTGRP PLC LS-,05",HAN,,Germany
FGR.BE,"FIRSTGRP PLC LS-,05",BER,,Germany
FGR.SG,FIRSTGROUP PLC Registered Share,STU,,Germany
FH21.SG,FHB Mortgage Bank Co. PLC Namen,STU,,Germany
FHL.MU,FED. HOME LN MTGE O.N.,MUN,,Germany
FHR.BE,FORESIGHT ENERGY LP UTS,BER,,Germany
FHS.MU,"HEALTH NET DL-,01",MUN,,Germany
FHL.BE,FED. HOME LN MTGE O.N.,BER,,Germany
RATV.MU,RAISIO OYJ V,MUN,,Germany
LJ9.BE,FIRST SHIP LEASE TRUST,BER,,Germany
FPQ.SG,FPQ.SG,STU,,Germany
FOT.DE,Fortum Oyj,GER,,Germany
7LI.BE,"LPL FINANCIAL HLDS DL-,01",BER,,Germany
4FY.MU,GRUP.FINANCIERO INBURSA 0,MUN,,Germany
3I8.BE,"INTL PERSONAL FIN. LS-,10",BER,,Germany
1FG.SG,FibroGen Inc. Registered Shares,STU,,Germany
HFF.SG,"HARTFORD FINL SVCSGRP INC.,THER",STU,,Germany
UPN.SG,UPONOR OYJ Registered Shares o.,STU,,Germany
FMNB.BE,"LEONARDO S.P.A. EO 4,40",BER,,Germany
VLM.BE,METSO CORP.,BER,,Germany
FIV.BE,"FISERV INC. DL-,01",BER,Business Services,Germany
KC4.BE,KONE CORP.(NEW) B O.N.,BER,,Germany
SOMB.SG,Stockmann Oyj Abp Registered Sh,STU,,Germany
PG4.SG,PRINCIPAL FINANCIAL GROUP INC.R,STU,,Germany
GGK.BE,"GENWORTH FIL CL.A DL-,001",BER,,Germany
GFIN.MU,GEORG FISCHER NA SF 1,MUN,Diversified Machinery,Germany
FIC.BE,FIDIA EO 1,BER,,Germany
1F9.MU,"FIVE9 INC. DL-,01",MUN,,Germany
FMV.DE,First Majestic Silver Corp.,GER,,Germany
F1T.HM,FIRST REAL EST. INV. TR.,HAM,,Germany
FMV.BE,FIRST MAJESTIC SILVER,BER,,Germany
